text,intent,tags
mình ở kim giang shop mình có địa chỉ nào gần đoạn này ko?,request_shop_address,O O O O O O O O O O O O O O
còn đc giảm 50% k,request#promotion,O O O O O
9 tuổi 46 kg có vừa ko em,ask_if_fit,B-inform#age I-inform#age B-inform#weight I-inform#weight O O O O
đầm còn ko bạn ?,ask_availability,B-inform#object_type O O O O
ui thế thì hơi ngắn rồi cảm ơn shop nhé,thank,O O O O O O O O O O
dài 80cm và nặng 9 kg,inform,O B-inform#height O O B-inform#weight I-inform#weight
bên mình có áo dài cho bé trai k shop,ask_if_sells,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender O O
có gửi hàng online khongah,ask_if_sells#online,O O O O O
thế còn mẫu nào cho tầm tuổi này ko shop,ask_availability,O O O O O O O O O O
e gửi c rồi ạ,handoff,O O O O O
"có size cho bé lớp 1 , 25kg k ah",ask_if_sells#size,O O O O O O O B-inform#weight O O
có quần bò cho bạn 5-6 tuổi k ak,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
mẫu này có sixe cho be lop 2 1 23kg ko shop,ask_if_sells#size,B-inform#mention I-inform#mention O O O O O O O B-inform#weight O O
thế ko còn hả e,ask_availability,O O O O O
anh muốn mua ít khẩu trang,inform,O O O O O O
cho mình thoòng tin váy này,handoff,O O O O B-inform#object_type B-inform#mention
có mầu j khác đậm hơn ko em,request_more#color,O O O O O O O O
áo này bé 10kg vừa ko ạ,ask_if_fit,B-inform#object_type B-inform#mention O B-inform#weight O O O
mình muốn đặt sản phẩm váy này,order_request,O O O O O B-inform#object_type B-inform#mention
mẫu này bn ạ,request#price,B-inform#mention I-inform#mention O O
mở ra có mỗi 1 cái áo,handoff,O O O O O O B-inform#object_type
cho mình hỏi bộ này bn shop,request#price,O O O B-inform#object_type B-inform#mention O O
chatbot hay nguoi,ask_is_bot,O O O
"shop check giúp mình mấy mẫu này có size bé trai 3 tuổi 17kg, cao 100cm mặc vừa k nhé",ask_if_fit,O O O O O B-inform#mention I-inform#mention O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight O B-inform#height O O O O
shop cho mình xin địa chỉ các cơ sở ở hn với,request_shop_address,O O O O O O O O O O B-inform#object_type O
thanks o,thank,O O
bé 7 tuổi 31 kg sz nào e,inform,O B-inform#age I-inform#age B-inform#weight I-inform#weight O O O
cửa hàng ở hà đông có ko em,request_shop_address,O O O B-inform#location I-inform#location O O O
váy này vải j đó shop,request#material,B-inform#object_type B-inform#mention O O O O
bộ này là nỉ hay gì s,request#material,B-inform#object_type B-inform#mention O B-inform#material O O O
cho mình xem mẫu bộ nhé,request#product,O O O O B-inform#object_type O
con chị 1m25 nặng 36 kg,inform,O O B-inform#height O B-inform#weight I-inform#weight
chị lấy bôn này cho bé,order_request,O O O B-inform#mention O O
alo shop bộ này trên trang fb sales 50% nhg hôm qa đến cửa hàng mua chỉ dc sales 30% là sao nhỉ,handoff,O O B-inform#object_type B-inform#mention O O O O O O O O O O O O O O O O O O O
không ship em à,ask_about_ship,O O O O
cho c lấy size mẫu này bé 8 tuổi nhé,order_request,O O O O B-inform#mention I-inform#mention O B-inform#age I-inform#age O
vậy em còn màu kem không,ask_availability,O O O B-ask_availability#color I-ask_availability#color O
em cam on shop a,thank,O O O O O
"có ai đang online để chat không? m mún lấy 2 bộ này cho bé cao m15, nặng 20kg",order_request,O O O O O O O O O O O B-inform#object_type B-inform#mention O O O B-inform#height O B-inform#weight
b gửi mình xin địa chỉ cụ thể nhé,request_shop_address,O O O O O O O O O
muốn đặt bộ này online dc k ạ,ask_if_sells#online,O O B-inform#object_type B-inform#mention O O O O
"mình lấy bộ cho bé 4,5 tuổi",order_request,O O B-inform#object_type O O B-inform#age I-inform#age
quần có bán k ạ,ask_if_sells,B-inform#object_type O O O O
còn mẫu nào sale 50% em,ask_availability,O O O O O O
à quên size 6 vừa ko,ask_if_fit,O O O O O O
đội cấn còn k e,ask_availability,B-inform#location I-inform#location O O O
size 3 có vừa ko bạn,ask_if_fit,O O O O O O
bộ này trần đăng ninh có size 9-10 k shop,ask_if_sells#size,B-inform#mention I-inform#mention O O O O O O O O
bé cao hơn 100cm nặng hơn 13kg,inform,O O O B-inform#height O O B-inform#weight
áo trên có màu hồng ko ạ,ask_if_sells,B-inform#object_type B-inform#mention O B-ask_if_sells#color I-ask_if_sells#color O O
là nhiêu bạn nhỉ 3 bộ là 110k đúng ko b,handoff,O O O O O B-inform#object_type O O O O O
shop gui minh link san pham cho be 12 tuoi nhe,handoff,O O O O O O O O B-inform#age I-inform#age O
chất liệu gì,request#material,O O O
m lấy quần này nhé,order_request,O O B-inform#object_type B-inform#mention O
xin địa chỉ?,request_shop_address,O O O
bé 1m4 nặng 40kg,inform,O B-inform#height O B-inform#weight
bộ này bao xiền shop nhỉ,request#price,B-inform#object_type B-inform#mention O O O O
chất nỉ đúng ko em,request#material,O B-inform#material O O O
"bạn bé: 11 kg, bạn lớn 20 kg, 1,1 m nhé",inform,O O B-inform#weight I-inform#weight O O B-inform#weight I-inform#weight B-inform#height I-inform#height O
sooc bò ko biết có vừa ko nhỉ?,ask_if_fit,B-inform#object_type I-inform#object_type O O O O O O
bé 8 tuổi 31 kg cao 1m25,inform,O B-inform#age I-inform#age B-inform#weight I-inform#weight O B-inform#height
các bộ này đều giá 169 ah,request#price,O B-inform#object_type B-inform#mention O O O O
"chị đặt 1 váy 9t, 1 bộ 2t em ơi",order_request,O O O B-inform#object_type O O O B-inform#age O O
bên e có shoppee ko,handoff,O O O O O
"37kg , 1m40",inform,B-inform#weight O B-inform#height
những mẫu này còn size cho bé 2year k sh,ask_availability#size,O B-inform#mention I-inform#mention O O O O B-inform#age O O
"vậy cho mình lấy 1 bộ size 3, 1 bộ size 4 đi",order_request,O O O O O B-inform#object_type O O O B-inform#object_type O O O
check giúp t xem còn size cho bé 2 tuổi 12kg và 6 tuổi 29kg k nhớ 2 mẫu này nè có quần kèm theo càng tốt nhớ,ask_availability#size,O O O O O O O O B-inform#age I-inform#age B-inform#weight O B-inform#age I-inform#age B-inform#weight O O O B-inform#mention I-inform#mention O O B-inform#object_type O O O O O
"inbox mình áo phông cho bạn nam 1m4, nặng 45 quần sooc nữa",inform,O O B-inform#object_type I-inform#object_type O O B-inform#gender B-inform#age O B-inform#weight B-inform#object_type I-inform#object_type O
bé nhà mình cao 88cm . nặng 16kg,inform,O O O O B-inform#height O O B-inform#weight
40 ki,inform,B-inform#weight I-inform#weight
có đặt online ko em?,ask_if_sells#online,O O O O O
con nhà e tám tuổi nặng 17 kg,inform,O O O B-inform#age I-inform#age O B-inform#weight I-inform#weight
có size cho bé 106cm - 25 kg,ask_if_sells#size,O O O O B-inform#height O B-inform#weight I-inform#weight
sp này còn k ah,ask_availability,B-inform#mention I-inform#mention O O O
còn quần này cho bé 2t 11kg k ạ shop,ask_availability,O B-inform#object_type B-inform#mention O O B-inform#age B-inform#weight O O O
mẫu vest cho bé trai này có size đến bao nhiêu kg hả shop,handoff,O B-inform#object_type O B-inform#gender I-inform#gender B-inform#mention O O O O O O O O
áo như này còn màu nào nữa e nhỉ,request_more#color,B-inform#object_type B-inform#mention I-inform#mention O O O O O O
có quần k a,ask_if_sells,O B-inform#object_type O O
"bé cao 1m50 , nặng 35 kg shop nhé",inform,O O B-inform#height O O B-inform#weight I-inform#weight O O
baow giá giúp m set này nhé,request#price,O O O O B-inform#object_type B-inform#mention O
hu hu thấy shop chào cũng nhiều mà cũng chưa bjo mua dc hàng gì bên shop,handoff,O O O O O O O O O O O O O O O O O
ko sale 50 hả e,request#promotion,O O O O O
bạn gửi m mẫu áo phao và áo len cho bé gái 7t nhé,request#product,O O O O B-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age O
vâng oki b,agree,O O O
cam on shop nhìu nha,thank,O O O O O
áo trench coat này còn màu hồng cho bé 5t ko shop,ask_availability,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#mention O B-ask_availability#color I-ask_availability#color O O B-inform#age O O
vâng lúc nào rỗi mình sẽ qua cửa hàng bạn nhé,agree,O O O O O O O O O O O
m chốt lấy mấy mẫu,order_request,O O O O O
yếm này có sz 21kg ko,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#weight O
có màu đen nữa ko n,ask_if_sells,O B-ask_if_sells#color I-ask_if_sells#color O O O
vâng bé gaia,agree,O O O
các áo balo này còn sale ko shop,request#promotion,O B-inform#object_type I-inform#object_type B-inform#mention O O O O
"vâng, bạn có váy hay bộ thu nào cho bé 4t k ạ",ask_if_sells,O O O B-inform#object_type O O O O O O B-inform#age O O
shop xem mẫu nào sale 50% bé trai sz 6 thì gửi m mẫu nhé,request#product,O O O O O O B-inform#gender I-inform#gender O O O O O O O
cho mình hoi giá áo phao và phong a,request#price,O O O O B-inform#object_type I-inform#object_type O B-inform#object_type O
quanh khu vực thanh xuân hà đông còn những cửa hàng nào mở e?,request_shop_address,O O O B-inform#location I-inform#location B-inform#location I-inform#location O O O O O O O
bo cao con mau khac ko ah,request_more#color,B-inform#object_type O O O O O O
vậy sz 8 tầm 32kg vừa k ạ?,ask_if_fit,O O O O B-inform#weight O O O
vâng th đc r ạ,agree,O O O O O
cho mình hỏi ctrinh sale 50% đến khí nào,request#promotion,O O O O O O O O O
vâng ạh đợi mình báo nhé,agree,O O O O O O
37 cân,inform,B-inform#weight I-inform#weight
váy này bnhiu vậy shop,request#price,B-inform#object_type B-inform#mention O O O
cho e lấy 2 bộ đấy ạ,order_request,O O O O B-inform#object_type O O
có sz cho bé 5t 7y 9y,ask_if_sells#size,O O O O B-inform#age B-inform#age B-inform#age
"co ao dai nao cho bé gai 1,45m 40kg k cau",ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#gender I-inform#gender B-inform#height B-inform#weight O O
shop cho mình xin giá sp ạ,request#price,O O O O O O O
cửa hàng ở thái hà ạ,request_shop_address,O O O B-inform#location I-inform#location O
lạc trung còn ko e,ask_availability,B-inform#location I-inform#location O O O
"bé nhà mình 3,5y 17kg mặc sz4 vừa ko ạ",ask_if_fit,O O O B-inform#age B-inform#weight O O O O O
áo này có size 8 t ko ak,ask_if_sells#size,B-inform#object_type B-inform#mention O O B-inform#age I-inform#age O O
chi muon hoi ao dai cho be trai,request#product,O O O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender
vang thanks shop ah,thank,O O O O
mẫu này còn cho bé 18kg và 17kg ko em,ask_availability,B-inform#mention I-inform#mention O O O B-inform#weight O B-inform#weight O O
co 32kg ko,ask_if_sells,O B-inform#weight O
có ship nội thành k e?,ask_about_ship,O O B-inform#location I-inform#location O O
ib c giá nhé,request#price,O O O O
bạn có ship hà nội ko ạ?,ask_about_ship,O O O B-inform#location I-inform#location O O
mình xin giá 2 mẫu quần này,request#price,O O O O O B-inform#object_type B-inform#mention
shop gửi cho m mâcu bộ bé trai 3t 12 kg nhé,request#product,O O O O O B-inform#object_type B-inform#gender I-inform#gender B-inform#age B-inform#weight I-inform#weight O
em có áo sơ mi có cổ cho bạn lớn ko em,ask_if_sells,O O B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O
"shop có quần bò, quần jean bé trai màu đen ko",ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#color I-inform#color O
shop có quần áo của trẻ con tầm 4-5 tuổi k ạ ?,ask_if_sells,O O B-inform#object_type B-inform#object_type O O O O B-inform#age I-inform#age O O O
m xin giá áo bé trai mặc,request#price,O O O B-inform#object_type B-inform#gender I-inform#gender O
cho mình xem mẫu bộ đồ nam cho bạn trai,request#product,O O O O B-inform#object_type O B-inform#gender O B-inform#gender I-inform#gender
đo giúp chị vòng bụng với,handoff,O O O O O O
có quần sooc cho bé 8t ko bạn,ask_if_sells,O B-inform#object_type I-inform#object_type O O B-inform#age O O
còn size cho bé 18 tháng 12kg ko?,ask_availability#size,O O O O B-inform#age I-inform#age B-inform#weight O
dạ vâng để e nghiên cứu thêm ạ,agree,O O O O O O O O
bn a,request#price,O O
cho mình xin địa chỉ các shop bên bạn với,request_shop_address,O O O O O O O O O O
shop có thể gửi cho mình một số mẫu váy dành hoặc chân váy dành cho bạn tầm 45 cân,request#product,O O O O O O O O O B-inform#object_type O O B-inform#object_type I-inform#object_type O O O O B-inform#weight I-inform#weight
có bán online không bạn,ask_if_sells#online,O O O O O
áo này là áo nỉ đúng ko b?,request#material,B-inform#object_type B-inform#mention O B-inform#object_type B-inform#material O O O
cho mình hỏi hiện tại cửa hàng mình có chương trình ưu đãi nào cho khách mua hàng trực tiếp tại cửa hàng k ạ,request#promotion,O O O O O O O O O O O O O O O O O O O O O O O O O
cadigan bao nhiu,request#price,B-inform#object_type O O
có size 7t ko,ask_if_sells#size,O O B-inform#age O
bộ này có màu khác ko b,request_more#color,B-inform#object_type B-inform#mention O O O O O
mình muốn hỏi mã quần này cho bạn 30kg còn ko,ask_availability,O O O O B-inform#object_type B-inform#mention O O B-inform#weight O O
ko đặc online được a,ask_if_sells#online,O O O O O
b ơi set này giá bn b,request#price,O O B-inform#object_type B-inform#mention O O O
ship cod k shop,ask_about_ship,O O O O
ở láng có sz bé 5-6t ko em,ask_if_sells#size,O B-inform#location O O O B-inform#age O O
cho em size 5 đc ko ạ,handoff,O O O O O O O
sao mình thấy trên hình ghi sale 50% và 30% ạ?,handoff,O O O O O O O O O O O
ko ship cod à shop ơi,ask_about_ship,O O O O O O
còn ba lỗ nữa ko ạ,ask_availability,O B-inform#object_type I-inform#object_type O O O
váy cotton à shop,request#material,B-inform#object_type B-inform#material O O
"m mua q,a ở hàng da nhưng ko vừa m đổi ở địa chỉ khác dc ko bạn",handoff,O O O O B-inform#location I-inform#location O O O O O O O O O O O O
chị còn mẫu nào còn chị gửi qua dùm e mấy mẫu e lựa cho 2 bé trai nhà e ạ,request#product,O O O O O O O O O O O O O O O O B-inform#gender I-inform#gender O O O
chât vải gì b,request#material,O O O O
hiện còn chương trình sale k ạ,request#promotion,O O O O O O O
tớ đặt màu này sz 6 nhé,order_request,O O O O O O O
ừa cậu,agree,O O
b oi,greet,O O
bé gái cao 1m5 mặc vừa k ạ,ask_if_fit,B-inform#gender I-inform#gender O B-inform#height O O O O
ko có vày dài à em,ask_if_sells,O O B-inform#object_type O O O
