text,intent,tags
mình có quần đùi bò cho bé trai 7 tuổi k ạ đùi hoặc ngố ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#material O B-inform#gender I-inform#gender B-inform#age I-inform#age O O O O O O
rồi shop sẽ ck lại,handoff,O O O O O
co dc km 50% ko b,request#promotion,O O O O O O
còn quần lửng hay cv cho bạn gái 9t 36kg ko shop,ask_availability,O B-inform#object_type I-inform#object_type O O O B-inform#gender I-inform#gender B-inform#age B-inform#weight O O
mẫu này có màu khác ko sh,request_more#color,B-inform#mention I-inform#mention O O O O O
mua online dc ko?,ask_if_sells#online,O O O O
chi nhánh đà nẵng còn ko ạ,ask_availability,O O B-inform#location I-inform#location O O O
mấy mẫu này còn của bé trai 11 tuổi 45kg ko em,ask_availability,O B-inform#mention I-inform#mention O O B-inform#gender I-inform#gender B-inform#age I-inform#age B-inform#weight O O
cho mình xin mẫu và giá phao dài tay,request#product,O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type
bé nhà mình 23kg 7 tuổi học lớp 2,inform,O O O B-inform#weight B-inform#age I-inform#age O O O
em cho c đặt 2 set cho bé size 7 nhé,order_request,O O O O O B-inform#object_type O O O O O
chị mua online dc ko,ask_if_sells#online,O O O O O
có thể gửi c xem mẫu quần dài bé trai.ko,request#product,O O O O O O B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender
b ơi váy này be 34kg mặc có vừa k ạ,ask_availability#size,O O B-inform#object_type B-inform#mention O B-inform#weight O O O O O
còn set cho 5 tuổi k shop,ask_availability,O B-inform#object_type O B-inform#age I-inform#age O O
cao 1m50 nặng năg 50kg,inform,O B-inform#height O O B-inform#weight
thế áo con gái thì 30kg mặc vừa ko b,ask_if_fit,O B-inform#object_type B-inform#gender I-inform#gender O B-inform#weight O O O O
thanks c nhé,thank,O O O
bên em có ship ko? chị ở việt trì phú thọ,ask_about_ship,O O O O O O O O O B-inform#location I-inform#location
bên bạn có bán online ko b,ask_if_sells#online,O O O O O O O
mình có cửa hàng ở nam định mà,request_shop_address,O O O O O B-inform#location I-inform#location O
bộ này bé 34 kg mặc vừa k shop,ask_if_fit,B-inform#object_type B-inform#mention O B-inform#weight I-inform#weight O O O O
cam on e,thank,O O O
có sz bé 8 tuổi 45kg ko,ask_if_sells#size,O O O B-inform#age I-inform#age B-inform#weight O
có các bộ gile ko bạn,ask_if_sells,O O B-inform#object_type I-inform#object_type O O
alo shop,greet,O O
cho mình hỏi mẫu váy này còn ko,ask_availability,O O O O B-inform#object_type B-inform#mention O O
"dạ, em muốn hợp tác với bên mình",handoff,O O O O O O O O
có vừa ko shop,ask_if_fit,O O O O
bn zay b,request#price,O O O
có nóng ko shop,handoff,O O O O
cho mình xin giá sét này vs,request#price,O O O O B-inform#object_type B-inform#mention O
b ơi m mua online dc ko,ask_if_sells#online,O O O O O O O
sh có đồ cho bé gái 1 tuổi k ạ,ask_if_sells,O O O O B-inform#gender I-inform#gender B-inform#age I-inform#age O O
có màu khác kh e,request_more#color,O O O O O
mình lấy màu rêu nhé,order_request,O O B-inform#color I-inform#color O
"mẹ cao 150cm nặng 46,5kg con gái nặng 37kg cao 140cm",inform,O O B-inform#height O B-inform#weight B-inform#gender I-inform#gender O B-inform#weight O B-inform#height
0387937100 ngõ 85 nguyễn phúc lai- hoàng cầu - hà nội,handoff,O B-inform#location I-inform#location B-inform#location I-inform#location I-inform#location B-inform#location I-inform#location O B-inform#location I-inform#location
mình đặt online đc ko bạn?,ask_if_sells#online,O O O O O O
bé nhà mình 17kg 6 tuổi vừa k ak,ask_if_fit,O O O B-inform#weight B-inform#age I-inform#age O O O
b ơi ở thanh hoá địa chỉ cửa hàng là bn vậyp,request_shop_address,O O O B-inform#location I-inform#location O O O O O O O
28kg cao 130,inform,B-inform#weight O B-inform#height
c đặt 1 bộ áo này e nhé,order_request,O O O O B-inform#object_type B-inform#mention O O
cho e giá shop ơi,request#price,O O O O O
bên mình còn bộ halowen xương xanh size 6 tuổi k ạ,ask_availability#size,O O O B-inform#object_type I-inform#object_type O O O B-inform#age I-inform#age O O
bộ đồng phục cho bé còn ko ạ,ask_availability,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O
"chuyển giúp mình về địa chỉ: ngõ 56 nguyễn đăng đạo, phường đại phúc, tp bắc ninh sđt 0948214675",handoff,O O O O O O O O O O O O O O O B-inform#location I-inform#location O O
shop có mẫu váy nào cho bạn 11t nặng 36kg ko ạ,ask_if_sells,O O O B-inform#object_type O O O B-inform#age O B-inform#weight O O
bên mình bán online ko,ask_if_sells#online,O O O O O
áo chat nỉ hay áo gì thế em,request#material,B-inform#object_type O B-inform#material O B-inform#object_type O O O
size 11 cân có vừa ko em,ask_if_fit,O B-inform#weight I-inform#weight O O O O
mình lấy 4 bộ này,order_request,O O O B-inform#object_type B-inform#mention
tớ đặt 1 áo kẻ caro đỏ sz 8y nhép,order_request,O O O B-inform#object_type O O B-inform#color O B-inform#age O
cho mình đặt 2 mẫu áo phông này ạ,order_request,O O O O O B-inform#object_type I-inform#object_type B-inform#mention O
cho mình hỏi váy này bao nhiêu mà ko thấy trả lời vậy,request#price,O O O B-inform#object_type B-inform#mention O O O O O O O O
mẫu này ngoài màu tím còn màu khác ko shop?,request_more#color,B-inform#mention I-inform#mention O B-inform#color I-inform#color O O O O O
áo bn s,request#price,B-inform#object_type O O
cho mình xin giá bộ này size 2 với ạ,request#price,O O O O B-inform#object_type B-inform#mention O O O O
cao117,inform,B-inform#height
sh có quần sooc trắng cho bé trai 16th 15kg k ạ,ask_if_sells,O O B-inform#object_type I-inform#object_type B-inform#color O B-inform#gender I-inform#gender B-inform#age B-inform#weight O O
ib giá bộ 5t giúp mình,request#price,O O B-inform#object_type B-inform#age O O
có mẫu nào 55kg mặc vừa gửi tớ xem luôn,request#product,O O O B-inform#weight O O O O O O
b ơi mẫu này có sz 6 tuổi 21 kg ko b,ask_if_sells#size,O O B-inform#mention I-inform#mention O O B-inform#age I-inform#age B-inform#weight I-inform#weight O O
shop có váy hè cho bạn 2 tuổi k ạ,ask_if_sells,O O B-inform#object_type B-inform#season O O B-inform#age I-inform#age O O
có màu đỏ khác k b,request_more#color,O B-ask_if_sells#color I-ask_if_sells#color O O O
bạn ơi ship cho mình lấy 1h khẩu trang size.s. 1h size m và 2h l nhé,order_request,O O O O O O O B-inform#object_type I-inform#object_type O O O O O O O O
hôm mình mua shop có báo đc đổi đến hết ngày 31/7,handoff,O O O O O O O O O O O O
mua online đc ko a,ask_if_sells#online,O O O O O
có mua hàng online đc k,ask_if_sells#online,O O O O O O
set này bn s,request#price,B-inform#object_type B-inform#mention O O
cho mình xem mẫu vơus,request#product,O O O O O
có cardigan cho bé 115 cm nặng 21 kg ko e?,ask_if_sells,O B-inform#object_type O O B-inform#height I-inform#height O B-inform#weight I-inform#weight O O
bộ này còn k shop?,ask_availability,B-inform#object_type B-inform#mention O O O
bao nhiêu 1 bọ à,request#price,O O O B-inform#object_type O
bộ này co sale k ah,request#promotion,B-inform#object_type B-inform#mention O O O O
1m43 35kg,inform,B-inform#height B-inform#weight
& mình có bán online k vậy?,ask_if_sells#online,O O O O O O O
đồ bé trai bao nhiêu một bộ em,request#price,O B-inform#gender I-inform#gender O O O B-inform#object_type O
áo mùa đông cho trẻ tầm 3 tuổi có mẫu nào nhỉ,ask_availability#size,B-inform#object_type B-inform#season I-inform#season O O O B-inform#age I-inform#age O O O O
chất vải gì vây ạ,request#material,O O O O O
những mẫu áo mình hỏi trên còn số 3 tuổi ko b,ask_availability,O O B-inform#object_type O O O O O B-inform#age I-inform#age O O
size 10y,inform,O B-inform#age
gửi dùm mấy mẫu váy ạ,inform,O O O O B-inform#object_type O
vậy váy tím và bộ vàng k mua online đc à b,ask_if_sells#online,O B-inform#object_type B-inform#color O B-inform#object_type B-inform#color O O O O O O
bạn xem giúp m cửa hàng bên trần đăng ninh có ko với vì m gần đó,ask_if_sells,O O O O O O O B-inform#location I-inform#location I-inform#location O O O O O O O
size 8 bạn vừa ko vậy?,ask_if_fit,O O O O O O
mình muốn tìm váy và đồ bộ cho bé gái 9 tuổi chọn dc mấy bộ để giỏ hàng giờ lại ko thể xem dc,handoff,O O O B-inform#object_type O B-inform#object_type I-inform#object_type O B-inform#gender I-inform#gender B-inform#age I-inform#age O O O O O O O O O O O O O
àk vâng,agree,O O
chân váy này có sai bé 6t ko ạ,ask_if_sells#size,B-inform#object_type I-inform#object_type B-inform#mention O O O B-inform#age O O
chân váy bn a,request#price,B-inform#object_type I-inform#object_type O O
có quần lưng chun k ạ,ask_if_sells,O B-inform#object_type O O O O
có áo bé gái size 12y k e,ask_if_sells#size,O B-inform#object_type B-inform#gender I-inform#gender O B-inform#age O O
vâng bé gaia,agree,O O O
10y bé 25kg vừa k ah,ask_if_fit,B-inform#age O B-inform#weight O O O
cao 126 năg 27 kg mặc size nào vừa shop ạ,ask_if_fit,O B-inform#weight O B-inform#weight I-inform#weight O O O O O O
cho m hỏi bộ này bn?,request#price,O O O B-inform#object_type B-inform#mention O
bé nhà mình 7tuoi nặng 23kg ạ bé ko cao lắm,inform,O O O B-inform#age O B-inform#weight O O O O O
"94 cm , 12,5 kg",inform,B-inform#height I-inform#height O B-inform#weight I-inform#weight
có cho bé 35kg ko e,ask_if_sells,O O O B-inform#weight O O
"liệu có vừa ko nhờ, bên mình có ship ko ạ",ask_about_ship,O O O O O O O O O O O
địa chỉ mình ở đâu đây ạ,request_shop_address,O O O O O O O
b cho m hỏi bên b có bộ quần áo cho bé 3 tuổi k ?,ask_if_sells,O O O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
shop ơi còn mẫu này cho bé 38kg k ạ,ask_availability,O O O B-inform#mention I-inform#mention O O B-inform#weight O O
áo bé trai 23kg có vừa ko ah,ask_if_fit,B-inform#object_type B-inform#gender I-inform#gender B-inform#weight O O O O
c lấy 2 bộ này nhé,order_request,O O O B-inform#mention B-inform#mention O
bên m có mẫu áo dài cho bé 2 tuổi k ạ,ask_if_sells,O O O O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O O
b ơi mình lấy sz 8 với 1 con gấu kia nhé,order_request,O O O O O O O O O O B-inform#mention O
2 bộ này còn sz 7 tuổi 26 kg ko k’s,ask_availability#size,O B-inform#object_type B-inform#mention O O B-inform#age I-inform#age B-inform#weight I-inform#weight O O
kiểm tra laii giúp mình hàng chuyển nhầm mình đặt 2 áo và 2 quần nhưng lại nhận được 1 áo và 2 quần,handoff,O O O O O O O O O O O B-inform#object_type O O B-inform#object_type O O O O O B-inform#object_type O O B-inform#object_type
áo này có size cho bé 6t 25kg cao 1m15 k?,ask_if_sells#size,B-inform#object_type B-inform#mention O O O O B-inform#age B-inform#weight O B-inform#height O
váy xanh bnh b,request#price,B-inform#object_type B-inform#color O O
bên m co gui cod k b,ask_about_ship,O O O O O O O
"váy này có cỡ 9t ko shop, giá bn?",ask_if_sells,B-inform#object_type B-inform#mention O O B-inform#age O O O O
ad check với cửa hàng giúp e chưa ạ,handoff,O O O O O O O O O
chất thun há bạn,request#material,O B-inform#material O O
m lấy sz 3t,order_request,O O O B-inform#age
vâng ạ thaks shop,agree,O O O O
có váy cho bé k ạ,ask_if_sells,O B-inform#object_type O O O O
có thể cho c xem mẫu nào còn size cho bé không em,request#product,O O O O O O O O O O O O O
có đc sale gì k ah,request#promotion,O O O O O O
vâng ạ hihi,agree,O O O
áo khoác bé gái màu cam có size 30 đến 35kg không,ask_if_sells#size,B-inform#object_type I-inform#object_type B-inform#gender I-inform#gender B-inform#color I-inform#color O O B-inform#weight I-inform#weight I-inform#weight O
mình xin giá nhé,request#price,O O O O
trai 26 kg,inform,B-inform#gender B-inform#weight I-inform#weight
mh đặt áo này sz 1t nha,order_request,O O B-inform#object_type B-inform#mention O B-inform#age O
vâng thế m tham khảo thêm có gì m pm lại,agree,O O O O O O O O O O O
vay nay có cho be 45kg k e,ask_if_sells,B-inform#object_type B-inform#mention O O O B-inform#weight O O
báo giá mình nhé,request#price,O O O O
1m28 nặng 22kg,inform,B-inform#weight O B-inform#height
bé nhà mình cao 1m20,inform,O O O O B-inform#height
cám ơn b để mình tham khảo,thank,O O O O O O O
tớ cảm ơn,thank,O O O
bên mình còn váy nào còn sz 6 cho mình xem mẫu với ạ,request#product,O O O B-inform#object_type O O O O O O O O O O
cửa hàng vẫn mở bt chứ b,request_shop_address,O O O O O O O
thời gian áp dụng,handoff,O O O O
váy này còn ko ạ,ask_availability,B-inform#object_type B-inform#mention O O O
cho m xin giá quần yếm này với nhé?,request#price,O O O O B-inform#object_type I-inform#object_type B-inform#mention O O
quần đó còn màu j nữa k,request_more#color,B-inform#object_type B-inform#mention O O O O O
còn ko,ask_availability,O O
shop mình còn áo 8-9 tuổi không?,ask_availability,O O O B-inform#object_type B-inform#age I-inform#age O
con mau xanh ko nhi,ask_availability,O B-ask_availability#color I-ask_availability#color O O
k ship ạ,ask_about_ship,O O O
shop có sơ mi cho bé 3 tuổi ko?,ask_if_sells,O O B-inform#object_type I-inform#object_type O O B-inform#age I-inform#age O
sale đến bao giờ e,request#promotion,O O O O O
có của ng lớn ko bạn,ask_if_sells,O O B-inform#age I-inform#age O O
"chắc nhờ chị gửi 1 số mẫu áo thun và quần sọc, quần dài cho em lựa nha",request#product,O O O O O O O B-inform#object_type I-inform#object_type O B-inform#object_type I-inform#object_type B-inform#object_type I-inform#object_type O O O O
sale ntn bạn,request#promotion,O O O
chiều cao chắc 105 dưới 110,inform,O O O B-inform#height O B-inform#height
c chốt lấy 2 bộ khoá,order_request,O O O O B-inform#object_type O
"shop mình cho tớ hỏi shop còn áo dài này size cho bạn 9,5kg cao 75cm k ạ",ask_availability#size,O O O O O O O B-inform#object_type I-inform#object_type B-inform#mention O O O B-inform#weight O B-inform#height O O
shop ơi trên shopee k giảm 50% nữa ạ,handoff,O O O O O O O O O
mình cảm ơn shop,thank,O O O O
em cho chị xem mẫu,request#product,O O O O O
size 100 hoặc 110,inform,O O O O
còn màu xanh này k e,ask_availability,O B-ask_availability#color I-ask_availability#color B-inform#mention O O
bé 80cm nặng 11kg,inform,O B-inform#height O B-inform#weight
mặt hàng này có giá bao nhiêu?,request#price,B-inform#mention I-inform#mention I-inform#mention O O O O
ok em,agree,O O
co sz be 1.5 tuoi kg,ask_if_sells#size,O O O B-inform#age I-inform#age O
