text,intent,tags
Bên mình còn bàn chải đáng răng silicon nào k ạ,inform,O O O B-inform#object_type I-inform#object_type O O B-inform#material O O O
Máy đc bảo hành một năm phải ko b,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O
1m4*2m đúng ko ah,ask_confirm,B-ask_confirm#size O O O
Bé 8 th nằm trong này có bé ko ạ,ask_confirm,O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O O O O O O
Xuất xứ ở đâu hả n,request#origin,O O O O O O
Kich thuoc ghe nay the nao,request#size,O O B-inform#object_type O O O
mình ko thấy bạn ghi SX ở đâu,request#origin,O O O O O O O O
Hàng của đài loan,inform,O O B-inform#origin I-inform#origin
của hãng nào vậy ạ,request#brand,O O O O O
ko cần của tommorow,deny,O O O B-deny#brand
Tớ ko thích mau trắng mấy,deny,O O O B-deny#color I-deny#color O
auto tra loi,ask_is_bot,O O O
ghế ăn Hàn của hãng nào,request#brand,B-inform#object_type I-inform#object_type B-inform#origin O O O
Chứ ko phải thảm vải như c mua nhé,deny,O O O B-deny#object_type B-deny#material O O O O
Chất liệu j b nhỉ,request#material,O O O O O
bh 1 năm,inform,B-inform#guarantee I-inform#guarantee I-inform#guarantee
Vì con trai nên mình ko thích màu be lắm,deny,O O O O O O O B-deny#color I-deny#color O
Ấy ơi thảm xốp gấp 1m8 x 2m bên mình về chưa,inform,O O B-inform#object_type B-inform#material O B-inform#size I-inform#size I-inform#size O O O O
Alo shoo,greet,O O
b ơi mình còn cốc tập uống richell k b?,inform,O O O O B-inform#object_type O O B-inform#brand O O
Màu cam thì m lại k thik rồi,deny,B-deny#color I-deny#color O O O O O O
Của uwinfun nhỉ,ask_confirm,O B-ask_confirm#brand O
Cho m xin giá bình ủ cháo 500 và 700 nhé,request#price,O O O O O B-inform#object_type I-inform#object_type O O B-inform#size O
Kích cỡ ntn,request#size,O O O
Xe nadle màu vàng có chưa,inform,B-inform#object_type I-inform#object_type B-inform#color I-inform#color O O
chatbot a sh ơi,ask_is_bot,O O O O
Tớ tra đc thông tin rồi mà 2 thùng đó nặng 38500gr là khoảng 3 can hả bạn??,ask_confirm,O O O O O O O O O O O O O O B-ask_confirm#weight I-ask_confirm#weight O O
có phải 160ml không s,ask_confirm,O O B-ask_confirm#size O O
Lay minh noi nau chao di ah loai 1L5 ah b,inform,O O B-inform#object_type I-inform#object_type O O O O B-inform#size O O
Ghế ăn dặm mastela phải k shop,ask_confirm,B-inform#object_type I-inform#object_type I-inform#object_type B-ask_confirm#brand O O O
Chứ k phải vali xe đẩy,deny,O O O B-deny#object_type I-deny#object_type I-deny#object_type
Có màu ghi không ạ,inform,O B-inform#color I-inform#color O O
"ko phải 1,4m×1,4m",deny,O O B-deny#size
Vẫn còn 299k phải không bạn,ask_confirm,O O B-ask_confirm#promotion O O O
Trọng lượng 12kg ạ,inform,O O B-inform#weight O
Còn mau ghi đúng ko bạn nhỉ,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O O O
Hàng chính hãng của Nhật dúng ko bạn,ask_confirm,O O O O B-ask_confirm#origin O O O
"Dày 1,5cm",inform,O B-inform#size
Phao này thương hiệu mỹ ak,ask_confirm,B-inform#object_type O O O B-ask_confirm#origin O
chất gi ạ,request#material,O O O
Nôi nặng không nhỉ,request#weight,B-inform#object_type O O O
C ơi gối làm bằng tre còn hàng ko vậy c,inform,O O B-inform#object_type O O B-inform#material O O O O O
Cai 1250k ghé an dam hen minh con k,inform,O B-inform#price B-inform#object_type I-inform#object_type I-inform#object_type O O O O
Shop co màu xám con ech ko ạh,ask_confirm,O O B-ask_confirm#color I-ask_confirm#color O O O O
Hàng trung quốc à b,ask_confirm,O B-ask_confirm#origin I-ask_confirm#origin O O
CHắc cũng tầm 15 kg shop nhỉ,ask_confirm,O O O B-ask_confirm#weight I-ask_confirm#weight O O
Còn tông đơ kiza ko shop?,inform,O B-inform#object_type I-inform#object_type B-inform#brand O O
Cũng là của tiny hả shop?,ask_confirm,O O O B-ask_confirm#brand O O
Nôi nằm chung có mầu gì bạn,request#color,B-inform#object_type O O O O O O
Có hình ở đó ko ạ,request#image,O O O O O O
Alo sop ơi,greet,O O O
"ko phải 1,5cm",deny,O O B-deny#size
mà còn mỗi 1 chiếc màu cam hả shop?,inform,O O O O O B-inform#color I-inform#color O O
Bảo hành 2 năm ạ,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee O
Vậy cảm ơn shop nhiều,thanks,O O O O O
Có thể gửi cho mình mẫu quây nhựa trung quốc cho bé chơi kt 1.2m*1.5m,inform,O O O O O O B-inform#object_type B-inform#material B-inform#origin I-inform#origin O O O O B-inform#size
Hàng Mình nhập ở đâu thế shop,request#origin,O O O O O O O
Loại này bé nằm dc đến bnhiu tháng ạ,request#age_of_use,O O O O O O O O O
Be nhà mh trên 3 tuổi lấy cai nao hợp,inform,O O O B-inform#age_of_use I-inform#age_of_use I-inform#age_of_use O O O O
"Tớ tra đc thông tin rồi mà 2 thùng đó nặng 38500gr là khoảng 12,8kg hả bạn??",ask_confirm,O O O O O O O O O O O O O O B-ask_confirm#weight O O
K phải loại tiệt trùng riêng đâu,deny,O O O B-deny#object_type I-deny#object_type O O
Shop còn quây giường 1m8*2m k?,inform,O O O B-inform#object_type B-inform#size O
3 tháng,inform,B-inform#guarantee I-inform#guarantee
bạn có loại của vnxk ko,inform,O O O O B-inform#origin O
Chuong trinh 60 % con chuh?,ask_confirm,O O B-ask_confirm#promotion I-ask_confirm#promotion O O
Thảm bông b ạ,inform,B-inform#object_type B-inform#material O O
ko cần của new york baby,deny,O O O B-deny#brand I-deny#brand I-deny#brand
Trọng lượng dưới 4kg hok shop,ask_confirm,O O O B-inform#weight O O
Với chụp cho mình màu xanh loại 1.290 nha,request#image,O O O O B-inform#color I-inform#color O B-inform#price O
2 yếm ăn xuất Nhật,inform,O B-inform#object_type O O B-inform#origin
Hàng hàn quốc à b,ask_confirm,O B-ask_confirm#origin I-ask_confirm#origin O O
Ghế ăn dặm teknum có ưu đãi lun hem shop,request#promotion,B-inform#object_type I-inform#object_type I-inform#object_type B-inform#brand O O O O O O
Chứ ko phải thủy tinh,deny,O O O B-deny#material I-deny#material
Còn mau cam ko ạ?,ask_confirm,O B-ask_confirm#color I-ask_confirm#color O O
Hãng của malai là hãng j a,request#brand,O O B-inform#origin O O O O
Đúng rồi bạn nôi summer đó,agree,O O O B-inform#object_type B-inform#brand O
Cái này có cả màu vàng và xanh đúng ko shop,ask_confirm,O O O O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O O
B gửi cho mình xem ảnh đc k,request#image,O O O O O O O O
Thảm silicon bên nào sx vậy,request#origin,B-inform#object_type B-inform#material O O O O
Xe màu đen trắng đúng ko ạ,ask_confirm,B-inform#object_type B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O O
Máy pha sữa co đang khuyến mãi gì k ạ,request#promotion,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O
Size 110x150cm phải ko b?,ask_confirm,O B-ask_confirm#size O O O
Bảo hành bh 1 năm là bảo hành như thế,request#guarantee,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee O O O O O
Hàng này của hãng nào ạ,request#brand,O O O O O O
ko phải 1m4x2,deny,O O B-deny#size
Alo b ơiiii,greet,O O O
Có dunng duoc cho be 1 tuoi kg ấy,ask_confirm,O O O O O B-ask_confirm#age_of_use I-ask_confirm#age_of_use O O
Ngoài combi ra thì còn hãng nào nhỉ,request#brand,O B-deny#brand O O O O O O
có phải bot ko shop,ask_is_bot,O O O O O
Giường cho bé đến 3 tuổi còn những thương hiệu nào,request#brand,B-inform#object_type O O O B-inform#age_of_use I-inform#age_of_use O O O O O
mầu khác ko phải màu xanh,deny,O O O O B-deny#color I-deny#color
Ko phải 279,deny,O O B-deny#price
Chương trình km giảm 20% còn có không shop,ask_confirm,O O O O B-ask_confirm#promotion O O O O
ghế làm bằng gì vậy bạn?,request#material,B-inform#object_type O O O O O
Cho e hỏi là bảo hành 1 năm đúng k ạ,ask_confirm,O O O O O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Shop có bình sữa của nhật k ạ,inform,O O B-inform#object_type I-inform#object_type O B-inform#origin O O
Bạn ơi giúp mình tư vấn nên mua giường Cũi nào giá dưới 4 triệu được không,inform,O O O O O O O O B-inform#object_type I-inform#object_type O O O B-inform#price I-inform#price O O
Cái hoa này cũng bumper bed đúng ko bạn,ask_confirm,O O O O B-ask_confirm#brand I-ask_confirm#brand O O O
1 năm,inform,B-inform#guarantee I-inform#guarantee
bộ bàn ghế này có giảm ko ạ,request#promotion,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O
Bằng vai hả b,ask_confirm,O B-ask_confirm#material O O
Vẫn đc bảo hành 12 tháng bình thường phải ko shop,ask_confirm,O O O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O O O
Cho mình xin các hình vs,request#image,O O O O O O
Cho bé 2th trở lên ạ,inform,O O B-inform#age_of_use O O O
K phải moaz đấy đâu ạ,deny,O O B-deny#brand O O O
Đây là xe đạp đúng ko bạn?,ask_confirm,O O B-ask_confirm#object_type I-ask_confirm#object_type O O O
Ghế hơi 100k a,ask_confirm,B-inform#object_type I-inform#object_type B-ask_confirm#price O
bằng cao su non à b,ask_confirm,O B-ask_confirm#material I-ask_confirm#material I-ask_confirm#material O O
ko phải 107cm,deny,O O B-deny#size
Cái này có bh 3 năm,inform,O O O B-inform#guarantee I-inform#guarantee I-inform#guarantee
Sp bảo hành 1 năm fai k b,ask_confirm,O O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Shop ơi balo về những màu j,request#color,O O B-inform#object_type O O O O
Trọng lượng 3 cân ạ,inform,O O B-inform#weight I-inform#weight O
Có màu đen k a,inform,O B-inform#color I-inform#color O O
loai cua USA a shop,ask_confirm,O O B-ask_confirm#origin O O
cốc tập hút 3 giai đoạn của hãng nào e,request#brand,B-inform#object_type O O O O O O O O O
Xe dành cho bé mấy tháng ạ . xe có chắc chắn hok vậy ạ,request#age_of_use,O O O O O O O O O O O O O O O
Kệ đựng đồ loại 107cm bn tiền shop,request#price,B-inform#object_type I-inform#object_type O O B-inform#size O O O
Xe này của nc nào bạn,request#origin,B-inform#object_type O O O O O
Sx ở Anh luôn hả b,ask_confirm,O O B-ask_confirm#origin O O O
Sz S cao m8-2m à shop,ask_confirm,O O O B-ask_confirm#size O O
Ghế ô tô dùng cho bé may thang dc shop oi,request#age_of_use,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O O O
Hàng nguồn gốc đâu thế,request#origin,O O O O O
Nó ko phải là gỗ,deny,O O O O B-deny#material
chièu dài cầu trượt bn thế ak,request#size,O O B-inform#object_type I-inform#object_type O O O
Bé nhà mình được 7thang rồi,inform,O O O O B-inform#age_of_use O
Nôi cho bé đến 2 tuổi rưỡi của nc nào sx thế,request#origin,B-inform#object_type O O O B-inform#age_of_use I-inform#age_of_use I-inform#age_of_use O O O O O
Ghế ăn dặm đc tặng quà kèm theo pk,request#promotion,B-inform#object_type I-inform#object_type I-inform#object_type O O O O O O
mình cảm ơn nhé,thanks,O O O O
Bảo hành 1 năm ak c,ask_confirm,O O B-ask_confirm#guarantee I-ask_confirm#guarantee O O
gối bảo vệ đầu chắc k phải thứ mình tìm,deny,B-deny#object_type O O O O O O O O O
dưới 13 kg thôi ha b,ask_confirm,O B-ask_confirm#weight I-ask_confirm#weight O O O
Mình muốn mua thêm một thảm silicon hàn quốc dùng đc hai mặt,inform,O O O O O B-inform#object_type B-inform#material B-inform#origin I-inform#origin O O O O
dạ vậy bên mình có bàn chải trẻ em ko ạ,inform,O O O O O B-inform#object_type I-inform#object_type O O O O
Bên shop còn giấy ướt lec k ạ?,inform,O O O B-inform#object_type I-inform#object_type B-inform#brand O O
Có màu hồng ghi dương ko b,ask_confirm,O B-ask_confirm#color I-ask_confirm#color I-ask_confirm#color O O O
Shop ơi bên mình có sách vải k ạ. Cho mình xin giá với,request#price,O O O O O B-inform#object_type B-inform#material O O O O O O O
Vâng thanh 12cm thôi,agree,O B-inform#object_type B-inform#size O
M muốn tư vấn mua xe tập đi cho bé 8 tháng,inform,O O O O O B-inform#object_type I-inform#object_type I-inform#object_type O O B-inform#age_of_use I-inform#age_of_use
Loại này k phải của winfun ah,deny,O O O O O B-deny#brand O
Mà k fai mastela,deny,O O O B-deny#brand
Nó ko phải là sắt,deny,O O O O B-deny#material
Bên mình có hộp đựng thức ăn cho trẻ như cái mình gửi ở trên k ah?,inform,O O O B-inform#object_type I-inform#object_type O O O O O O O O O O O O
ko có hàng sản xuất Hàn Quốc ạ?,inform,O O O O O B-inform#origin I-inform#origin O
Ko phải đồ chơi đâu,deny,O O B-deny#object_type I-deny#object_type O
1 năm hả shop,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee O O
Trọng lượng 10 kg ạ,inform,O O B-inform#weight I-inform#weight O
Làm từ chất liệu gì ạ,request#material,O O O O O O
cho mình xin trọng lượng của thảm này,request#weight,O O O O O O B-inform#object_type O
thank b ne,thanks,O O O
Hàng của hàn quốc,inform,O O B-inform#origin I-inform#origin
Nôi có màu gì e nhỉ,request#color,B-inform#object_type O O O O O
Ghế mỹ sản xuất hả,ask_confirm,B-inform#object_type B-ask_confirm#origin O O O
Loại này k phải của richelle ah,deny,O O O O O B-deny#brand O
M k thích bọc xốp vì nóng,deny,O O O O B-deny#material O O
Ko phải 2990k,deny,O O B-deny#price
Ah uh c quên,agree,O O O O
Shop có ảnh áo hút sữa ko?,request#image,O O O B-inform#object_type I-inform#object_type I-inform#object_type O
1m8x2m đúng ko ah,ask_confirm,B-ask_confirm#size O O O
Tớ ko thích màu vàng và xanh mấy,deny,O O O B-deny#color I-deny#color I-deny#color I-deny#color O
K phải gỗ a,deny,O O B-deny#material O
K phải là da ạ,deny,O O O B-deny#material O
Noi chac nhe nhi,request#weight,B-inform#object_type O O O
Bằng nilon hay sao,ask_confirm,O B-ask_confirm#material O O
bạn có loại của nhật ko,inform,O O O O B-inform#origin O
k phải 1390k,deny,O O B-deny#price
Dài rộng bn hả chị ?,request#size,O O O O O O
Còn giảm 100k không shop,ask_confirm,O B-ask_confirm#promotion I-ask_confirm#promotion O O
ko fai ghê ô tô ban ạ,deny,O O B-deny#object_type I-deny#object_type I-deny#object_type O O
tam 50cm ak b,ask_confirm,B-ask_confirm#size I-ask_confirm#size O O
Dùng đc cho bé 9 tháng,inform,O O O O B-inform#age_of_use I-inform#age_of_use
Sx tại nước nào vậy ạ,request#origin,O O O O O O
K phải chặn cầu thg e ơi,deny,O O B-deny#object_type I-deny#object_type I-deny#object_type O O
Vâng oki c,agree,O O O
Kg có mầu xanh hả b?,ask_confirm,O O B-ask_confirm#color I-ask_confirm#color O O
"ko phải 1,5l",deny,O O B-deny#size
Đai chỉ có 1 mau hồng phải ko b?,ask_confirm,O O O O B-ask_confirm#color I-ask_confirm#color O O O
Của hãng naddle đúng k b,ask_confirm,O O B-ask_confirm#brand O O O
12 tháng à,ask_confirm,B-ask_confirm#guarantee I-ask_confirm#guarantee O
Xe của hãng nào shop ơi,request#brand,B-inform#object_type O O O O O
Chậu tắm baby hop màu xanh lá,inform,B-inform#object_type I-inform#object_type B-inform#brand I-inform#brand B-inform#color I-inform#color I-inform#color
xuất xứ UK à chị,ask_confirm,O O B-ask_confirm#origin O O
đỏ mình k lấy,deny,B-deny#color O O O
Dạ vâng ạ Hic chờ mỏi mòn c ạ,agree,O O O O O O O O O
E lấy bh 3 năm,inform,O O B-inform#guarantee I-inform#guarantee I-inform#guarantee
Tới 4t ạ,inform,O B-inform#age_of_use O
máy bảo hành 12 tháng phải ko ạ,ask_confirm,O B-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee I-ask_confirm#guarantee O O O
Trọng lượng dưới 3 kg hok shop,ask_confirm,O O O B-inform#weight I-inform#weight O O
Xe nadle nay sale còn bn vậy shop,request#price,B-inform#object_type I-inform#object_type O O O O O O
K cần bap bênh cũng đc,deny,O O B-deny#object_type I-deny#object_type O O
Loại 2m bảo nhiêu ạ,request#price,O B-inform#size O O O
gửi cho a ảnh e,request#image,O O O O O
Tự động trả lời à,ask_is_bot,O O O O O
Ko phải nồi nấu cháo ạ,deny,O O B-deny#object_type I-deny#object_type I-deny#object_type O
